registration_no,book_no,book_label,district,office,deed_type,registration_date,presentation_date,consideration_amount,old_reg_no,year,has_scan,has_pdf,source
910880903411,1,SALE,KALAHANDI,BHAWANIPATNA,SALE IMMOVABLE,,23-Jan-2009,9680,3411,2009,True,True,render_gcs_ingest
910930800625,1,SALE,KENDRAPARA,KENDRAPARA,SALE IMMOVABLE,22-Jun-2008,22-Jun-2008,20000,625,2008,True,True,render_gcs_ingest
910030200474,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2002,True,True,render_gcs_ingest
910010904472,1,SALE,ANGUL,UNKNOWN,SALE IMMOVABLE,,,231000,4472,2009,True,True,render_gcs_ingest
910010300707,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,707,2003,True,True,render_gcs_ingest
910010301657,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,12-Aug-2003,,,,2003,True,True,render_gcs_ingest
911190500311,1,SALE,KORAPUT,KORAPUT,SALE IMMOVABLE,15-Jun-2005,15-Jun-2005,7500,311,2005,True,True,render_gcs_ingest
910010904835,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2009,True,True,render_gcs_ingest
910480500485,1,SALE,CUTTACK,TIGIRIA,SALE IMMOVABLE,11-Jul-2005,11-Oct-2005,9000,,2005,True,True,render_gcs_ingest
910600303641,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,07-Dec-2003,3402,,2003,True,True,render_gcs_ingest
910039600728,1,SALE,ANGUL,CHHENDIPADA,SALE IMMOVABLE,20-Dec-1996,20-Dec-1996,16563,728,1996,True,True,render_gcs_ingest
910010502249,1,SALE,UNKNOWN,UNKNOWN,LEASE WITH ADVANCE ONLY(IMMOVABLE),11-Aug-2005,,,,2005,True,True,render_gcs_ingest
910010503222,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,21000,3222,,True,True,render_gcs_ingest
910100702420,1,SALE,UNKNOWN,JALESWARPUR,SALE IMMOVABLE,21-Oct-2007,21-Oct-2007,,2420,2007,True,False,render_gcs_ingest
910060306106,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2003,True,True,render_gcs_ingest
910840500524,1,SALE,JAJPUR,SUKINDA,SALE IMMOVABLE,08-May-2005,08-May-2005,30000,,2005,True,True,render_gcs_ingest
911610500142,1,SALE,UNKNOWN,KASIPUR,SALE IMMOVABLE,26-Jan-2005,26-Jan-2005,5500,,2005,True,True,render_gcs_ingest
910030500143,1,SALE,UNKNOWN,CHHENDIPADA,SALE IMMOVABLE,01-Jan-2005,01-Jan-2005,0,,2005,True,True,render_gcs_ingest
910010502668,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,01-Sep-2005,,,,2005,True,True,render_gcs_ingest
911630100463,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,463,2001,True,True,render_gcs_ingest
910780901736,1,SALE,JAJPUR,JAJPUR,SALE IMMOVABLE,02-Oct-2009,,46300,1736,2009,True,True,render_gcs_ingest
910050401928,1,SALE,ANGUL,TALCHER,LEASE ADVANCE WITH RENT IMMOVABLE,15-Nov-2004,15-Nov-2004,1466,1928,2004,True,True,render_gcs_ingest
910080000229,1,SALE,UNKNOWN,BASTA,SALE IMMOVABLE,17-Mar-2000,17-Mar-2000,1000,229,2000,True,True,render_gcs_ingest
910010503365,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,05-Sep-2005,20000,,2005,True,True,render_gcs_ingest
910110801035,1,SALE,BALASORE,KHAIRA,SALE IMMOVABLE,21-Mar-2008,21-Mar-2008,4200,1035,2008,True,True,render_gcs_ingest
910010504051,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
910930301754,1,SALE,KENDRAPARA,KENDRAPARA,SALE IMMOVABLE,22-Jun-2003,22-Jun-2003,8500,1754,2003,True,True,render_gcs_ingest
910010503753,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,0,,2005,True,True,render_gcs_ingest
910010502968,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,9600,2968,2005,True,True,render_gcs_ingest
910010301820,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,27-Aug-2003,08-Aug-2003,,1820,2003,True,True,render_gcs_ingest
910069802032,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,1998,True,True,render_gcs_ingest
910090302685,1,SALE,BALASORE,JALESWAR,SALE IMMOVABLE,04-Sep-2003,04-Sep-2003,,2685,2003,True,True,render_gcs_ingest
910010503973,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,23-Dec-2005,16-Nov-2005,46800,3973,2005,True,True,render_gcs_ingest
910010300775,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,24-Mar-2003,10710,,2003,True,True,render_gcs_ingest
911050700452,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2007,True,True,render_gcs_ingest
910010900099,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2009,True,True,render_gcs_ingest
910460901085,1,SALE,CUTTACK,UNKNOWN,SALE IMMOVABLE,08-Feb-2009,08-Feb-2009,,1085,2009,True,True,render_gcs_ingest
911580500214,1,SALE,RAYAGADA,RAYAGADA,SALE IMMOVABLE,30-Jan-2005,30-Jan-2005,41000,214,2005,True,True,render_gcs_ingest
910030100479,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
911510501810,1,SALE,PURI,KAKATPUR,LEASE WITH ADVANCE ONLY(IMMOVABLE),28-Sep-2005,13-Aug-2005,1950,1810,2005,True,True,render_gcs_ingest
910060806029,1,SALE,BALASORE,BALASORE,MORTGAGE WITH POSSESION,,11-Nov-2008,550000,,2008,True,True,render_gcs_ingest
911270200044,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
910070901411,1,SALE,BALASORE,BALIAPAL,SALE IMMOVABLE,24-Aug-2009,24-Aug-2009,24688,1411,2009,True,True,render_gcs_ingest
910019500512,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,0,,1995,True,True,render_gcs_ingest
910050300597,1,SALE,ANGUL,TALCHER,SALE IMMOVABLE,17-May-2003,17-May-2003,,597,2003,True,True,render_gcs_ingest
910100500266,1,SALE,BALASORE,JALESWARPUR,SALE IMMOVABLE,25-Dec-2005,25-Dec-2005,9250,266,2005,True,False,render_gcs_ingest
910010500516,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,6400,516,2005,True,True,render_gcs_ingest
911710500268,1,SALE,SUNDARGARH,PANPOSH,LEASE RENT RESERVED(IMMOVABLE),11-Dec-2005,11-Dec-2005,0,268,2005,True,True,render_gcs_ingest
910019502022,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,1995,True,True,render_gcs_ingest
910010900713,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
911589901530,1,SALE,RAYAGADA,RAYAGADA,SALE IMMOVABLE,04-Apr-1999,04-Apr-1999,21000,1530,1999,True,True,render_gcs_ingest
910030300409,1,SALE,ANGUL,UNKNOWN,SALE IMMOVABLE,19-Oct-2003,19-Oct-2003,28756,409,2003,True,True,render_gcs_ingest
910010700872,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2007,True,True,render_gcs_ingest
910050300595,1,SALE,ANGUL,TALCHER,LEASE RENT RESERVED(IMMOVABLE),,,,,2003,True,True,render_gcs_ingest
910020301121,1,SALE,ANGUL,ATHAMALLIK,SALE IMMOVABLE,,28-Oct-2003,,1121,2003,True,True,render_gcs_ingest
910010902098,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,11-May-2009,26800,2098,2009,True,False,render_gcs_ingest
910050501455,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,22-Sep-2005,,,2005,True,True,render_gcs_ingest
910010502969,1,SALE,UNKNOWN,UNKNOWN,RECONVEYANCE OF MORTGAGE,,,0,,2005,True,True,render_gcs_ingest
910060506848,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
910010402249,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2004,True,True,render_gcs_ingest
910430701644,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,24-Jun-2007,,,2007,True,True,render_gcs_ingest
910780701224,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2007,True,True,render_gcs_ingest
911260300836,1,SALE,MAYURBHANJ,MAYURBHANJ,SALE IMMOVABLE,30-Mar-2003,30-Mar-2003,500000,836,2003,True,True,render_gcs_ingest
911600701124,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,16-Dec-2007,16-Dec-2007,44900,1124,2007,True,True,render_gcs_ingest
910010402278,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,1910,True,True,render_gcs_ingest
910010301744,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,25-Jul-2003,15500,,2003,True,True,render_gcs_ingest
910010905384,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,30-Nov-2009,,,2009,True,True,render_gcs_ingest
911720700227,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,13-May-2007,13-May-2007,,227,2007,True,True,render_gcs_ingest
910650802209,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2008,True,True,render_gcs_ingest
910090800952,1,SALE,BALASORE,JALESWAR,SALE IMMOVABLE,04-May-2008,04-May-2008,34200,952,2008,True,True,render_gcs_ingest
911580500359,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,18-Jun-2005,06-Feb-2005,,,2005,True,True,render_gcs_ingest
910040300387,1,SALE,UNKNOWN,PALLAHARA,SALE IMMOVABLE,,,,387,2003,True,True,render_gcs_ingest
910010501416,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,02-Apr-2005,0,1416,2005,True,True,render_gcs_ingest
910850700109,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
910010300217,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,20-May-2003,,37200,,2003,True,True,render_gcs_ingest
910050900035,1,SALE,UNKNOWN,TALCHER,SALE IMMOVABLE,,05-Oct-2009,22500,35,2009,True,True,render_gcs_ingest
911250800054,1,SALE,UNKNOWN,CHITRAKONDA,SALE IMMOVABLE,,,,,2008,True,True,render_gcs_ingest
911530501305,1,SALE,UNKNOWN,PIPILI,SALE IMMOVABLE,,,0,1305,2005,True,True,render_gcs_ingest
911720900397,1,SALE,SUNDARGARH,BANEI,SALE IMMOVABLE,04-Oct-2009,04-Oct-2009,,397,2009,True,True,render_gcs_ingest
910970900300,1,SALE,UNKNOWN,PATTAMUNDAI,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
911120902829,1,SALE,KHURDA,JATANI,SALE IMMOVABLE,28-Nov-2009,28-Nov-2009,65100,2829,2009,True,True,render_gcs_ingest
910010902275,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,18975,2275,2009,True,False,render_gcs_ingest
911580300580,1,SALE,RAYAGADA,RAYAGADA,SALE IMMOVABLE,,20-Apr-2003,16000,,2003,True,True,render_gcs_ingest
911600400716,1,SALE,RAYAGADA,GUNUPUR,SALE IMMOVABLE,11-Jul-2004,11-Jul-2004,7000,716,2004,True,True,render_gcs_ingest
910970300198,1,SALE,KENDRAPARA,PATTAMUNDAI,SALE IMMOVABLE,21-Feb-2003,12-Feb-2003,1000,198,2003,True,True,render_gcs_ingest
910030000523,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2000,True,True,render_gcs_ingest
910820302414,1,SALE,JAJPUR,DOLIPUR,SALE IMMOVABLE,14-Nov-2003,,17625,,2003,True,True,render_gcs_ingest
910060900948,1,SALE,UNKNOWN,UNKNOWN,MORTGAGE WITH POSSESION,19-Feb-2009,19-Feb-2009,,948,2009,True,False,render_gcs_ingest
910820703534,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2007,True,True,render_gcs_ingest
910010901244,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,17-Mar-2009,17-Mar-2009,110000,,2009,True,True,render_gcs_ingest
910010902108,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2009,True,True,render_gcs_ingest
910070700215,1,SALE,BALASORE,BALIAPAL,SALE IMMOVABLE,04-Feb-2007,04-Feb-2007,72000,215,2007,True,True,render_gcs_ingest
910140302399,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,11500,,2003,True,False,render_gcs_ingest
910060306914,1,SALE,BALASORE,BALASORE,SALE IMMOVABLE,18-Oct-2003,17-Oct-2003,3750,6914,2003,True,True,render_gcs_ingest
910010502971,1,SALE,UNKNOWN,UNKNOWN,RECONVEYANCE OF MORTGAGE,,,0,,2005,True,True,render_gcs_ingest
910010704111,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2007,True,True,render_gcs_ingest
910010503992,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,9800,3992,2005,True,True,render_gcs_ingest
910090302007,1,SALE,BALASORE,JALESWAR,SALE IMMOVABLE,22-Jun-2003,22-Jun-2003,0,2007,2003,True,True,render_gcs_ingest
910080900368,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,13200,,2009,True,True,render_gcs_ingest
910320700548,1,SALE,BOLANGIR,PATNAGARH,SALE IMMOVABLE,14-Apr-2007,14-Apr-2007,17000,548,2007,True,True,render_gcs_ingest
910060504752,1,SALE,BALASORE,BALASORE,LEASE RENT RESERVED(IMMOVABLE),,02-Jun-2005,1200,,2005,True,True,render_gcs_ingest
910020300928,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,17-Jun-2003,17-Jun-2003,27600,,2003,True,True,render_gcs_ingest
911270100550,1,SALE,MAYURBHANJ,RAIRANGPUR,SALE IMMOVABLE,17-Jun-2001,17-Jun-2001,33000,550,2001,True,True,render_gcs_ingest
910810802289,1,SALE,UNKNOWN,DHARMASALA,SALE IMMOVABLE,10-Aug-2008,10-Aug-2008,6000,2289,2008,True,True,render_gcs_ingest
910010900655,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,07-Feb-2009,,,2009,True,True,render_gcs_ingest
910010700161,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,10-Jan-2007,24500,161,2007,True,True,render_gcs_ingest
910010200840,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,23-Sep-2002,20-Mar-2002,,840,2002,True,True,render_gcs_ingest
910060505842,1,SALE,BALASORE,BALASORE,SALE IMMOVABLE,04-Aug-2005,04-Aug-2005,13020,5842,2005,True,True,render_gcs_ingest
910010301893,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
911240200002,1,SALE,MALKANGIRI,MOTU,SALE IMMOVABLE,09-Jun-2002,09-Jun-2002,8000,2,2002,True,True,render_gcs_ingest
910260500469,1,SALE,BHADRAK,BONTH,SALE IMMOVABLE,30-May-2005,22-May-2005,20400,469,2005,True,True,render_gcs_ingest
910060305242,1,SALE,BALASORE,BALASORE,SALE IMMOVABLE,08-Jul-2003,05-Jul-2003,42000,,2003,True,True,render_gcs_ingest
910019901632,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,1999,True,True,render_gcs_ingest
911100501835,1,SALE,KHURDA,BANPUR,SALE IMMOVABLE,16-Oct-2005,16-Oct-2005,33575,1835,2005,True,True,render_gcs_ingest
910250800787,1,SALE,UNKNOWN,BHANDARIPOKHARI,SALE IMMOVABLE,16-Aug-2008,16-Aug-2008,,787,2008,True,True,render_gcs_ingest
910060302313,1,SALE,UNKNOWN,UNKNOWN,LEASE RENT RESERVED(IMMOVABLE),07-Apr-2003,,1800,2313,2003,True,True,render_gcs_ingest
910010801528,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,23000,,2008,True,True,render_gcs_ingest
910010502521,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
911140901616,1,SALE,KHURDA,KHURDA,SALE IMMOVABLE,,,28950,,2009,True,True,render_gcs_ingest
910060505721,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,28-Jul-2005,1500,5721,2005,True,True,render_gcs_ingest
910010402684,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2004,True,True,render_gcs_ingest
911420800494,1,SALE,NUAPADA,NUAPADA,SALE IMMOVABLE,22-Mar-2008,22-Mar-2008,12000,494,2008,True,True,render_gcs_ingest
910010501069,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
910010501034,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
911670700261,1,SALE,SUBARNAPUR,UNKNOWN,SALE IMMOVABLE,,,7400,,2007,True,True,render_gcs_ingest
910610803890,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE WITH  AGREEMENT,,08-Jun-2008,567970,,2008,True,True,render_gcs_ingest
911030500228,1,SALE,KEONJHAR,UNKNOWN,LEASE ADVANCE WITH RENT IMMOVABLE,15-May-2005,,,228,2005,True,True,render_gcs_ingest
911140502784,1,SALE,KHURDA,KHURDA,SALE IMMOVABLE,13-Nov-2005,13-Nov-2005,50400,2784,2005,True,True,render_gcs_ingest
911060800416,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2008,True,True,render_gcs_ingest
911600500011,1,SALE,RAYAGADA,GUNUPUR,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
910060700869,1,SALE,BALASORE,BALASORE,SALE IMMOVABLE,03-Feb-2007,03-Feb-2007,16800,869,2007,True,True,render_gcs_ingest
910060300410,1,SALE,UNKNOWN,UNKNOWN,LEASE ADVANCE WITH RENT IMMOVABLE,,,,,2003,True,True,render_gcs_ingest
910010201603,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,7000,,2002,True,True,render_gcs_ingest
910060003073,1,SALE,BALASORE,BALASORE,SALE IMMOVABLE,24-Jun-2000,24-Jun-2000,22500,3073,2000,True,True,render_gcs_ingest
910020500687,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
910320901401,1,SALE,BOLANGIR,PATNAGARH,SALE IMMOVABLE,24-May-2009,24-May-2009,9000,,2009,True,True,render_gcs_ingest
910300300369,1,SALE,BHADRAK,TIHIDI,SALE IMMOVABLE,01-Apr-2003,01-Apr-2003,12500,369,2003,True,True,render_gcs_ingest
911610400197,1,SALE,RAYAGADA,KASIPUR,SALE IMMOVABLE,,08-Feb-2004,900,197,2004,True,True,render_gcs_ingest
910180700343,1,SALE,BARGARH,SOHELLA,SALE IMMOVABLE,23-Jan-2007,23-Jan-2007,7000,343,2007,True,True,render_gcs_ingest
910830500728,1,SALE,JAJPUR,UNKNOWN,SALE IMMOVABLE,,,32000,728,,True,True,render_gcs_ingest
910010903004,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,30-Jun-2009,101750,,2009,True,True,render_gcs_ingest
910010704955,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,17-Dec-2007,,60500,4955,2007,True,True,render_gcs_ingest
910010703245,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2007,True,True,render_gcs_ingest
910410701510,1,SALE,UNKNOWN,BANKI,SALE IMMOVABLE,11-Dec-2007,,,,2007,True,True,render_gcs_ingest
911250500028,1,SALE,MALKANGIRI,CHITRAKONDA,SALE IMMOVABLE,20-Apr-2005,01-Apr-2005,25000,28,2005,True,True,render_gcs_ingest
910050700737,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2007,True,True,render_gcs_ingest
911719800915,1,SALE,SUNDARGARH,PANPOSH,LEASE RENT RESERVED(IMMOVABLE),11-Oct-1998,11-Oct-1998,18000,915,1998,True,True,render_gcs_ingest
910010700004,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,10-Jan-2007,,,,2007,True,True,render_gcs_ingest
910970400034,1,SALE,KENDRAPARA,UNKNOWN,SALE IMMOVABLE,,,30000,,,True,True,render_gcs_ingest
910560500337,1,SALE,UNKNOWN,UNKNOWN,LEASE WITH ADVANCE ONLY(IMMOVABLE),08-Oct-2005,08-Oct-2005,,337,2005,True,True,render_gcs_ingest
910010703276,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,28-Aug-2007,,,,2007,True,True,render_gcs_ingest
910580500107,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
910260500465,1,SALE,BHADRAK,UNKNOWN,SALE IMMOVABLE,30-May-2005,29-May-2005,33000,465,2005,True,True,render_gcs_ingest
910550900379,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,10-Feb-2009,,,,2009,True,True,render_gcs_ingest
910260300171,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2003,True,True,render_gcs_ingest
910900501007,1,SALE,KALAHANDI,UNKNOWN,SALE IMMOVABLE,18-Jun-2005,,,1007,2005,True,True,render_gcs_ingest
910640901368,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
910010701441,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2007,True,True,render_gcs_ingest
910010905641,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,22-Feb-2009,14-Dec-2009,,5641,2009,True,True,render_gcs_ingest
910010500063,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
910060504983,1,SALE,UNKNOWN,UNKNOWN,LEASE ADVANCE WITH RENT IMMOVABLE,,,,4983,2005,True,True,render_gcs_ingest
910080103032,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,20-Dec-2001,,9400,3032,2001,True,True,render_gcs_ingest
910010500116,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
910010705112,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,28-Dec-2007,,0,,2007,True,True,render_gcs_ingest
910460900247,1,SALE,CUTTACK,NIALI,SALE IMMOVABLE,16-Feb-2009,14-Feb-2009,5000,247,2009,True,True,render_gcs_ingest
911600901026,1,SALE,RAYAGADA,GUNUPUR,SALE IMMOVABLE,09-Aug-2009,09-Aug-2009,17600,1026,2009,True,True,render_gcs_ingest
910750102866,1,SALE,JAGATSINGHPUR,KUJANGA,SALE IMMOVABLE,12-Nov-2001,11-Nov-2001,10000,2866,2001,True,True,render_gcs_ingest
910010601954,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,05-May-2006,111600,1954,2006,True,True,render_gcs_ingest
910660101872,1,SALE,UNKNOWN,UNKNOWN,GIFT IMMOVABLE,,,,,2001,True,True,render_gcs_ingest
910310600615,1,SALE,BOLANGIR,BALANGIR,SALE IMMOVABLE,29-Mar-2006,26-Mar-2006,13000,615,2006,True,True,render_gcs_ingest
910010200325,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,06-Aug-2002,29-Jan-2002,50000,325,2002,True,True,render_gcs_ingest
910060306832,1,SALE,BALASORE,BALASORE,SALE IMMOVABLE,08-Oct-2003,08-Oct-2003,,6832,2003,True,True,render_gcs_ingest
910010500890,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
910030300361,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,10-Oct-2003,,7969,,2003,True,True,render_gcs_ingest
910120801164,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
910010502456,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,20-Aug-2005,09-Jun-2005,,,2005,True,True,render_gcs_ingest
911240700054,1,SALE,MALKANGIRI,MOTU,SALE IMMOVABLE,08-Aug-2007,11-Mar-2007,30000,54,2007,True,True,render_gcs_ingest
910050100457,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,22-Apr-2001,,20250,457,2001,True,True,render_gcs_ingest
910020500267,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
910350900755,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,22-Feb-2009,22-Feb-2009,10000,,2009,True,True,render_gcs_ingest
911110800737,1,SALE,KHURDA,BEGUNIA,SALE IMMOVABLE,21-Dec-2008,21-Dec-2008,18000,737,2008,True,True,render_gcs_ingest
910010504035,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,24-Dec-2005,,,,2005,True,True,render_gcs_ingest
910010300592,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
910010702239,1,SALE,UNKNOWN,UNKNOWN,RECONVEYANCE OF MORTGAGE,,,0,,2007,True,True,render_gcs_ingest
911320500210,1,SALE,MAYURBHANJ,RASAGOBINDAPUR,SALE IMMOVABLE,14-Apr-2005,14-Apr-2005,17160,210,2005,True,True,render_gcs_ingest
910930702318,1,SALE,KENDRAPARA,KENDRAPARA,SALE IMMOVABLE,12-Aug-2007,12-Aug-2007,4000,2318,2007,True,True,render_gcs_ingest
910060700605,1,SALE,BALASORE,BALASORE,SALE IMMOVABLE,27-Jan-2007,27-Jan-2007,10500,605,2007,True,True,render_gcs_ingest
910010900364,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,92400,,2009,True,True,render_gcs_ingest
910460800946,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2008,True,True,render_gcs_ingest
910940301018,1,SALE,KENDRAPARA,AUL,SALE IMMOVABLE,17-Oct-2003,26-Oct-2003,3900,1018,2003,True,True,render_gcs_ingest
910060300078,1,SALE,UNKNOWN,BALASORE,SALE IMMOVABLE,,,,,2003,True,True,render_gcs_ingest
910010700526,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,126000,,2007,True,True,render_gcs_ingest
910010902676,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,10-Jun-2009,21175,2676,2009,True,True,render_gcs_ingest
911680900333,1,SALE,UNKNOWN,UNKNOWN,SALE CANCELLATION EXECUTANT (IMMOVABLE),17-May-2009,17-May-2009,45000,333,2009,True,True,render_gcs_ingest
910010301413,1,SALE,UNKNOWN,UNKNOWN,RECONVEYANCE OF MORTGAGE,,,0,,2003,True,True,render_gcs_ingest
910610303813,1,SALE,UNKNOWN,BERHAMPUR-I,SALE IMMOVABLE,,,,3813,2003,True,True,render_gcs_ingest
911610200241,1,SALE,UNKNOWN,UNKNOWN,GIFT IMMOVABLE,,,,,2002,True,True,render_gcs_ingest
910250900257,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2009,True,True,render_gcs_ingest
910380300038,1,SALE,UNKNOWN,KANTAMAL,LEASE WITH ADVANCE ONLY(IMMOVABLE),,,0,38,2003,True,True,render_gcs_ingest
